Date,Prefecture,ShopName,Phone
2017-06-12,東京都,Patisserie & Cafe DEL’MMO 渋谷ヒカリエ ShinQs店,03-6434-1825
2017-06-12,群馬県,deli&bar Greencafe,0270-61-7997
2017-06-12,三重県,cafeわっく,0596-63-8697
2017-06-10,茨城県,MINDS LINO Cafe,0299-94-3300
2017-06-10,愛知県,FUNNY STYLE （ファニースタイル）,052-753-9200
2017-06-09,山口県,ふくろうカフェ アウルの城,0836-38-8688
2017-06-08,京都府,FabCafe Kyoto,075-708-2593
2017-06-08,大阪府,おぼんdeごはん あべのキューズモール店,06-6585-9296
2017-06-07,静岡県,GLOBAL WORK CAFE イオンモール浜松市野店,053-443-9202
2017-06-07,愛知県,cafe LIFE the organic (カフェ ライフ ザ オーガニック),052-777-6868
2017-06-06,滋賀県,欧風レストラン 煉屋 エイスクエア店,077-574-8638
2017-06-06,東京都,CHEESE KITCHEN RACLER（ラクレ）,03-6433-5404
2017-06-06,静岡県,オリーブオイルキッチン静岡パルコ店,054-205-1333
2017-06-02,佐賀県,唐津アニメファンカフェKa（ra）Fe,0955-77-1802
2017-06-02,岡山県,STAND(スタンド),086-237-2873
2017-06-01,大阪府,ハワイアンレストラン モアナキッチン ユニバーサル・シティウォーク店,06-6940-7517
2017-06-01,愛知県,Funny Style CAFE,052-753-7905
2017-06-01,兵庫県,神戸ワイナリーアグロガーデンレストラン,078-991-1652
2017-06-01,東京都,FIELD GRILL 二子玉川店,03-5491-7737
2017-06-01,東京都,Green Cafe&Bar （グリーン カフェ＆バー）,048-971-6001
2017-05-31,宮城県,Delifrance -LE COMPTOIR（デリフランス ル・コントワール）,022-257-2405
2017-05-31,香川県,ウィリーウィンキー瓦町FLAG店,087-826-2938
2017-05-31,北海道,フェルム ラ・テール美瑛,0166-74-4417
2017-05-31,東京都,Lounge1908（ラウンジ1908）,03-3400-7124
2017-05-31,大阪府,NORTHSHORE CAFE & DINING,06-4707-6668
2017-05-28,東京都,医学会キッチン オーソモレキュラー,03-6435-8629
2017-05-25,三重県,カフェ サ ミエール,0599-44-0205
2017-05-25,神奈川県,café & dining　blue terminal（カフェ アンド ダイニング　ブルーターミナル）,045-227-8227
2017-05-25,東京都,THINK OF THINGS（シンク オブ シングス),03-6447-1113
2017-05-22,神奈川県,湘彩ダイニング,0466-90-3314
2017-05-18,兵庫県,サニーサイド宝塚中山寺店,0797-62-6626
2017-05-18,愛知県,CRAFT WORKS CAFE by HAND BAKES,052-264-8058
2017-05-17,愛知県,マルモキッチン 名古屋パルコ店,052-264-8031
2017-05-17,北海道,Re:Leaf,0123-25-3788
2017-05-16,埼玉県,PRONTO さいたま新都心ビル店,048-855-8555
2017-05-15,大阪府,apricotycafe,050-5242-5415
2017-05-15,千葉県,CAFE de MARUKU,043-290-8889
2017-05-14,鳥取県,AL MARE(アル マーレ),0857-73-5055
2017-05-14,兵庫県,丹波立杭 YAMATO cafe,079-506-7256
2017-05-12,香川県,カフェ&ワーク かけはし,0877-57-3185
2017-05-09,大阪府,Deli＆Cafe saica,06-6784-6201
2017-05-07,石川県,カフェ・はりねずみ・つんつん,076-221-2252
2017-05-05,東京都,千丑茶屋,042-849-7007
2017-05-05,埼玉県,Caf’e おん,048-526-4739
2017-05-05,奈良県,菜食ごはん 休日ダイヤ,050-1185-7876
2017-05-03,愛知県,LITRE （リトリ）,052-769-1070
2017-05-01,北海道,KAHLU CAFE カルカフェ,011-839-4171
2017-04-29,兵庫県,ギフトショップ アピデ /カフェ＆レストラン グリーンテーブル,078-940-6711
2017-04-29,東京都,MAX BRENNER CHOCOLATE PIZZA BARラフォーレ原宿店,03-6455-4483
2017-04-29,兵庫県,SWEETS BASE リトル神戸,078-855-7425
2017-04-28,神奈川県,tables cook&LIVING HOUSE （タブレスクック＆リビングハウス）,045-620-8970
2017-04-28,秋田県,ふくろうカフェ Ricky 秋田店,018-853-8028
2017-04-28,東京都,THE CAMPANELLA CAFE,03-6268-0371
2017-04-27,千葉県,カスタマカフェ市原店,0436-98-5122
2017-04-27,兵庫県,CRAFT CIRCUS(クラフトサーカス),0799-82-1855
2017-04-27,東京都,カールスジュニア 自由が丘レストラン,03-6421-2538
2017-04-27,東京都,PULP Deli & Cafe,03-5778-9232
2017-04-27,新潟県,MR. & MRS. CAFE,050-5286-4876
2017-04-27,埼玉県,Cafe Premiere,048-501-8787
2017-04-26,東京都,Tokyobike Rentals Yanaka,03-5809-0980
2017-04-26,神奈川県,ヴィクトワール 横浜いずみ中央店,045-443-9450
2017-04-26,愛知県,DEAN＆DELUCA CAFE 名城公園店,052-919-6341
2017-04-26,千葉県,EVERYONE’S CAFÉ,043-202-2111
2017-04-24,兵庫県,CREPERIE CAFE Sucre 阪急西宮ガーデンズ,0798-68-5052
2017-04-24,兵庫県,エルクニューヨークブランチ　阪急西宮ガーデンズ店,0798-63-0773
2017-04-24,大阪府,ベシャメルカフェEXPOCITY,06-6836-7500
2017-04-24,福岡県,タルトフランベ専門店 allant,092-753-9155
2017-04-23,秋田県,ローズメイカフェ・ファクトリーショップ,0120-980-697
2017-04-23,岐阜県,mamma caffe食堂,0573-56-3110
2017-04-22,鹿児島県,カフェレッド ダイニング,0995-55-8114
2017-04-22,愛知県,gram サンシャインサカエ店,052-310-4850
2017-04-22,新潟県,TREE,0256-55-1162
2017-04-21,北海道,無印良品シエスタハコダテ/Café&Meal MUJI シエスタハコダテ,0138-51-3025
2017-04-21,東京都,台湾カフェZen,03-6434-0789
2017-04-21,大阪府,ファーマーズキッチン HARVESTA,06-4860-6724
2017-04-21,大阪府,デリフランス 千里中央,06-6836-6610
2017-04-21,大阪府,カフェ モロゾフ SENRITOよみうり店,06-4860-6381
2017-04-21,青森県,CLAMBON CAFE （クラムボン カフェ）,017-762-0211
2017-04-21,埼玉県,くら馬 cafe,048-778-8671
2017-04-21,東京都,カフェ・ユーロップ GINZA SIX店,03-3289-4021
2017-04-21,東京都,CAFE´ EXPERTO,03-6264-5535
2017-04-21,東京都,The Pie Hole Los Angeles,03-6264-6545
2017-04-20,東京都,Sacrée Fleur （サクレフルール）,03-6228-1513
2017-04-20,沖縄県,THE CALIF KITCHEN OKINAWA （ザ・カリフ キッチン オキナワ）,098-926-1010
2017-04-20,大阪府,マンゴツリーカフェ EXPOCITY,06-6318-5452
2017-04-20,東京都,椿屋カフェ 北千住マルイ店,03-6806-1256
2017-04-20,石川県,いかなてて,090-8051-0625
2017-04-20,兵庫県,BARBARA GOOD SWEETS TABLE,0798-78-5820
2017-04-19,滋賀県,SUNDAY’S BAKE RIVER GARDEN,077-569-5291
2017-04-19,神奈川県,けろけろけろっぴカフェ,045-848-1111
2017-04-18,神奈川県,COUNT 8,045-461-9400
2017-04-17,愛知県,クリントン・ストリート・ベイキング・カンパニー名古屋タカシマヤゲートタワーモール店,052-566-6602
2017-04-17,愛知県,アライブラリー カフェ＆ブックス,052-566-6419
2017-04-16,愛知県,サラベス名古屋店,052-566-6102
2017-04-16,埼玉県,オーブンキッチン 川口マルミット,048-252-1500
2017-04-16,東京都,PIER’S CAFE聖蹟桜ヶ丘店,042-337-2620
2017-04-16,東京都,essence cafe,03-5422-8739
2017-04-15,神奈川県,葉っぱのきもち 森のカフェ,080-4407-0333
2017-04-14,京都府,辻利 京都タワー サンド店,075-744-6417
2017-04-14,京都府,PANCAKE ROOM 京都タワーサンド店,
2017-04-13,静岡県,OMOCHA 長泉店,055-939-5277
2017-04-13,静岡県,gram フレスポ長泉店,055-939-7955
2017-04-13,広島県,LE GARAGE エディオン蔦屋家電店,082-207-1677
2017-04-13,東京都,明神カフェ,03-6260-9460
2017-04-11,香川県,cafe kaniwashi （カフェ カニワシ）,087-811-5088
2017-04-10,千葉県,Darts Cafe Amor,047-409-1737
2017-04-10,東京都,鳥のいるカフェ 六本木店,03-6721-0220
2017-04-10,岡山県,カフェ青山 高屋店,086-230-2622
2017-04-10,千葉県,Cot,043-306-9977
2017-04-10,東京都,BRENTWOOD TERRACE（ブレントウッドテラス）,03-6434-7686
2017-04-07,山口県,ケーキとカフェ ガルメン,083-249-5765
2017-04-06,島根県,Bakery＆Cafe ゆめカフェ,
2017-04-06,愛知県,Cafe Downey JRゲートタワー店,052-756-2717
2017-04-06,愛知県,Grill&Cafe GINZA CARDINAL,052-756-2617
2017-04-05,北海道,THE old CAFE ザ オールド カフェ,0166-74-5556
2017-04-05,愛媛県,Poo Kitchen,080-3411-3560
2017-04-04,愛知県,ジレカフェ,0565-85-8775
2017-04-03,大阪府,cafe boo,06-6440-1159
2017-04-02,宮城県,タンブリングダイス,022-226-7125
2017-04-02,福井県,ガレットカフェHAZE(ヘイズ),0778-37-1112
2017-04-01,沖縄県,Arcade Resort Okinawa,098-988-7666
2017-04-01,兵庫県,Creative French Toast by Room,079-228-7472
2017-04-01,兵庫県,Magnet Cafe,0797-31-9910
2017-04-01,長崎県,ぷるたま工房,0956-37-6855
2017-04-01,愛知県,あんぶらっせ,052-736-6310
2017-04-01,愛知県,玉上岡元 蒲郡店,0533-68-1625
2017-04-01,東京都,Bakery&Cafe BakeAwake,03-5760-6872
2017-04-01,埼玉県,茶釜 Self Cafe Ermot （茶釜 セルフカフェ エルモット）,048-507-7940
2017-03-31,大阪府,ヒルトン大阪 MYPLACE CAFE ＆ BAR,06-6347-0310
2017-03-30,愛知県,Cafe & Lunch ぽけっと,0568-37-0500
2017-03-30,兵庫県,Days Ktichen （デイズ キッチン）,078-224-5229
2017-03-30,東京都,Ｇcafe,090-7215-2646
2017-03-29,東京都,バビーズ 吉祥寺,0422-27-6971
2017-03-29,愛知県,gramメイカーズピア店,052
2017-03-29,愛知県,みのりカフェ Maker’s Pier店,052-387-5772
2017-03-29,愛知県,鳥茶かふぇTORIKOYA/こんぱまる岡崎店,0564-65-7230
2017-03-24,愛知県,gram 大須店,052-269-3015
2017-03-23,石川県,カフェ・アルコ ピッコロ,0761-58-2829
2017-03-22,東京都,LATTE GRAPHIC 自由が丘店,03-6421-2242
2017-03-22,東京都,CAFE DE NATURE （カフェ ド ナチュール）,03-6434-5983
2017-03-21,石川県,カフェぶどうの木,0761-46-5809
2017-03-21,東京都,Cafe&Bar Profit （カフェ＆バー プロフィット）,03-6231-1526
2017-03-20,大阪府,Eggs ‘n Things 梅田茶屋町店,06-6459-7441
2017-03-19,宮城県,川のほとりのコーヒースタンド CawaCaffe’,0224-51-9195
2017-03-17,茨城県,うまい料理と樽生ワイン ワイン食堂パッチョ,029-246-5186
2017-03-17,茨城県,gram 水戸オーパ店,029-303-6650
2017-03-17,兵庫県,THE CELLAR AT FRED SEGAL （ザ セラー アット フレッド シーガル）,078-381-8664
2017-03-17,東京都,laundroid café（ランドロイド・カフェ）,
2017-03-17,大阪府,BROWN CAFE/BAR （ブラウン カフェバー）,06-6949-9252
2017-03-17,大阪府,tables cook & jonathan’s bookstore （タブレスクック＆ジョナサンズ　ブックストア）,06-6949-8699
2017-03-16,大阪府,オリジナルパンケーキハウス なんばバークス店,06-6649-7715
2017-03-16,大阪府,gram パンジョ泉ヶ丘店,072-294-3339
2017-03-16,東京都,Cafe むすび 〜心と心を結ぶ 癒しの空間〜,03-6874-1259
2017-03-16,愛知県,cafe po.tto 豊田店,0565-42-3339
2017-03-15,埼玉県,トマルカフェ,04-2935-4390
2017-03-15,東京都,Cinnamoroll Cafe 新宿マルイアネックス店,03-6380-1175
2017-03-14,広島県,Comme un Dimanche Boulangerie エキシティー・ヒロシマ,082-207-1113
2017-03-14,東京都,Mr.FARMER 駒沢オリンピック公園店,03-5432-7062
2017-03-13,愛知県,THE BROOKLYN CAFE Maker’s Pier店,052-398-5258
2017-03-10,北海道,DAIGO‐Cafe,011-833-2828
2017-03-10,愛知県,ナナシカフェ,052-721-5888
2017-03-07,愛知県,ベジキッチン・グーグー,080-9839-3632
2017-03-06,香川県,パンカフェ junju 丸亀通町店,0877-25-3077
2017-03-03,北海道,Mamma per te （マンマペルテ）,011-252-3737
2017-03-02,千葉県,Cafe Comme ca 柏の葉T-site店,04-7133-8820
2017-03-01,兵庫県,上高地あずさ珈琲 ニッケパークタウン加古川店,079-453-5080
2017-03-01,愛知県,ベジキッチン・グーグー,080-9839-3632
2017-03-01,奈良県,てらかわ,070-4191-3923
2017-03-01,東京都,POTA PASTA CAFFE STREET,03-5489-7046
2017-03-01,東京都,Cafe & Bar Switch （スイッチ）,03-6455-0210
2017-03-01,千葉県,gram 柏店,080-8105-3975
2017-03-01,熊本県,カフェリスタ,096-288-2889
2017-02-28,北海道,HerbRestaurant＆cafe ROSMARINO,0144-82-5960
2017-02-28,大阪府,The Step up Osaka,06
2017-02-28,東京都,AZUR et MASA UEKI,03-6805-1147
2017-02-28,東京都,いもたまや 伊勢丹新宿店,03-3341-8880
2017-02-28,東京都,アフタヌーンティー・ラブアンドテーブル  ルミネ新宿,03-6279-0829
2017-02-26,滋賀県,SORA TERRACE（ソラテラス ファーム&グリル）,077-516-2555
2017-02-25,新潟県,cafe the RAD （カフェ ザ ラッド）,025-383-8904
2017-02-24,沖縄県,幸せのパンケーキ ウミカジテラス 沖縄店,098-851-0009
2017-02-24,秋田県,ザ・キャッスル,018-834-1141
2017-02-24,神奈川県,Gensen Café （ゲンセンカフェ）,0465-63-3498
2017-02-23,東京都,旅する新虎マーケット,
2017-02-23,兵庫県,久世福商店・久世福茶寮 三宮オーパ2店,078-891-7739
2017-02-23,兵庫県,イナズマ お米研究所,078-862-9890
2017-02-23,兵庫県,おぼん de ごはん 三宮OPA2店,078-414-8796
2017-02-22,大阪府,Bigup ~ビガップ~ 長居店,06-7662-0109
2017-02-21,大阪府,HOGOKEN CAFE 堺店　,072-230-4800
2017-02-21,東京都,猫カフェ コックンの別荘,042-709-2121
2017-02-21,岡山県,cRié cafe＆kitchen,086-527-9989
2017-02-20,茨城県,BAIGETSU KOBO,029-879-5428
2017-02-19,奈良県,すこ。,0744-54-3455
2017-02-18,神奈川県,カフェ＆ダイニング Feliz 川崎,080-5064-0522
2017-02-17,兵庫県,FISH IN THE FOREST TOOTH TOOTH×そら植物園,078-334-1820
2017-02-16,京都府,SpiceCafe HIDEAWAY （スパイスカフェ ハイドアウェイ）,080-2421-9268
2017-02-15,群馬県,Garment District by Bedford Cafe,0277-46-9899
2017-02-14,大阪府,CHEESE CRAFT WORKS & GRILL 茶屋町,06-6136-7483
2017-02-12,千葉県,プロント印西牧の原駅前店,0476-48-4800
2017-02-11,神奈川県,メゾン・ド・ヴェール 日吉東急店,045-560-1215
2017-02-10,神奈川県,AWkitchen GARDEN 鎌倉,0467-61-3155
2017-02-09,岩手県,ちひろ菓子工房,019-613-6027
2017-02-09,北海道,Érable et Café エラブル・エ・カフェ,011-769-9912
2017-02-09,広島県,NICK STOCK 広島駅前店,082-264-7039
2017-02-08,東京都,gram町田店,042-785-4304
2017-02-07,静岡県,This Is Cafe清水店,054-625-5822
2017-02-07,岡山県,MariCafe （マリカフェ）,086-270-5201
2017-02-07,東京都,Cafe Belle Marche 新虎通り店,03-6402-5561
2017-02-06,東京都,Caffice,03-3356-1567
2017-02-05,大阪府,The LOAF Cafe ザ・ローフ カフェ,06-6842-2217
2017-02-03,東京都,gram 渋谷店,03-6452-5625
2017-02-03,福島県,gram 郡山ビッグアイ店,024-973-6868
2017-02-02,東京都,ATHLETA原宿店,03-6447-4567
2017-01-31,愛知県,かぶちゃん おいしい実感ショップ 大須観音通店,052-218-3055
2017-01-31,茨城県,パティスリーカフェ シクロ,0297-21-5338
2017-01-31,東京都,Shiodome Café & Diner “em“,03-3569-3570
2017-01-31,千葉県,カジュアル・ダイニング Galleria Café（ガレリアカフェ）,047-355-5555
2017-01-31,東京都,CHICKEN ONLY,03-6883-3445
2017-01-31,和歌山県,カフェ花舞,0736-67-8404
2017-01-31,東京都,HY TOKYO （エイチワイ トウキョウ）,080-3476-3577
2017-01-29,岐阜県,豆葉カフェ,058-208-2641
2017-01-27,和歌山県,cafe55,0737-88-7009
2017-01-26,福岡県,リーフ行橋店,0930-55-2200
2017-01-26,京都府,CAFE Souzai屋,075-754-8459
2017-01-23,大阪府,JIS NAMBA,06-6210-4552
2017-01-21,東京都,Anywhere Door,03-6447-1102
2017-01-18,福岡県,BAN&KARA ZONE-TJ,092-791-1080
2017-01-18,大阪府,BAKERY & BAR FRENCH BAGUETTE CAFÉ,06-6222-8230
2017-01-15,東京都,六本木カフェ,03-5432-9230
2017-01-15,神奈川県,KUTSURO gu Café,0466-76-7641
2017-01-14,愛知県,NICO DROP CAFE,052-504-6788
2017-01-14,茨城県,ほしカフェ,029-855-2441
2017-01-13,神奈川県,幸せのパンケーキ 横浜中華街店,045-681-8686
2017-01-12,愛知県,本山 de cafe HARUJI,052-764-0319
2017-01-10,石川県,ゲームっちカフェ,090-3298-5471
2017-01-09,東京都,リストランテAO 青山,03-5411-6660
2017-01-06,東京都,RESTAURANT&BAR TORICO,03-6886-2357
2017-01-06,東京都,P.IDL BROADCAST CAFE BerryPOP! HARAJUKU,
2017-01-05,東京都,マチアソビカフェ東京,080-3401-9876
2017-01-05,東京都,シャポン自由が丘店 カフェ＆ブティック,03-6421-2920
2017-01-05,大阪府,まち家カフェ Sacay,072-275-5575
2017-01-04,福岡県,お茶とお食事処 森山,0948-82-3007
2017-01-04,沖縄県,Cafe Sea Friend Jr.,098-987-3136
2017-01-01,宮城県,リンツ ショコラ カフェ 仙台泉プレミアム・アウトレット店,022-342-1309
2016-12-31,東京都,BerryPOP! HARAJUKU,
2016-12-27,宮城県,BLUE LEAF CAFÉ,022-216-3235
2016-12-27,東京都,CHIUnE,03-6228-6928
2016-12-25,東京都,PRONTO ビーンズ赤羽店,03-5249-3088
2016-12-25,東京都,GIOVANNI’S CAFE＆DINER KICHIJYOJI,0422-26-9639
2016-12-23,兵庫県,gramデュオ神戸店,078-371-0199
2016-12-23,愛知県,CAFE MOOD TOYOKAWA,0533-74-2185
2016-12-23,長野県,The Storyhouse Cafe,080-4355-6283
2016-12-22,東京都,ことりカフェ巣鴨,03-6903-5084
2016-12-21,東京都,nuts tokyo,03-3442-1518
2016-12-21,兵庫県,幸せのパンケーキ 神戸店,078-392-8888
2016-12-21,埼玉県,焼きたてチーズタルト専門店PABLO COFFEE 越谷レイクタウンmori店,048-940-3191
2016-12-21,東京都,GOLDEN SHOWER TREE 池袋サンシャインシティアルパ店,03-5957-7817
2016-12-20,東京都,Vegetable Restaurant ＆ Festival CROSS TOKYO,03-5545-5408
2016-12-20,群馬県,Bedford Market（ベッドフォードマーケット）,027-386-6363
2016-12-19,東京都,SMT TOKYO,03-6441-3724
2016-12-17,京都府,タイム堂,075-256-8889
2016-12-16,宮城県,Eggs｀n Things 仙台店,022-397-7121
2016-12-16,宮城県,h cafe 泉店,022-347-4110
2016-12-15,大阪府,猫カフェMoCHA大阪心斎橋店,06-6125-5966
2016-12-15,奈良県,leaf （リーフ）,0743-61-5811
2016-12-15,東京都,bb.q OLEVE CHICKEN café 大鳥居店,050-5834-3552
2016-12-14,北海道,レストラン器（うつわ）,0136-21-2538
